105,31 decembre  2018 au 06 janvier 2019 (Quebec),https://assets.numeris.ca/Downloads/31%20decembre%20%202018%20au%2006%20janvier%202019%20(Quebec).pdf,31 decembre  2018 au 06 janvier 2019 (Quebec).pdf,Semaine 19,15 janvier 2019,2019
106,24 decembre  2018 au 30 decembre 2018 (Quebec),https://assets.numeris.ca/Downloads/24%20decembre%20%202018%20au%2030%20decembre%202018%20(Quebec).pdf,24 decembre  2018 au 30 decembre 2018 (Quebec).pdf,Semaine 18,11 janvier 2019,2018
107,17 decembre  2018 au 23 decembre 2018 (Quebec),https://assets.numeris.ca/Downloads/17%20decembre%20%202018%20au%2023%20decembre%202018%20(Quebec).pdf,17 decembre  2018 au 23 decembre 2018 (Quebec).pdf,Semaine 17,2 janvier 2019,2018
108,10 decembre  2018 au 16 decembre 2018 (Quebec),https://assets.numeris.ca/Downloads/10%20decembre%20%202018%20au%2016%20decembre%202018%20(Quebec).pdf,10 decembre  2018 au 16 decembre 2018 (Quebec).pdf,Semaine 16,27 décembre 2018,2018
109,3 decembre  2018 au 09 decembre 2018 (Quebec),https://assets.numeris.ca/Downloads/3%20decembre%20%202018%20au%2009%20decembre%202018%20(Quebec).pdf,3 decembre  2018 au 09 decembre 2018 (Quebec).pdf,Semaine 15,18 décembre 2018,2018
110,26 novembre  2018 au 02 decembre 2018 (Quebec),https://assets.numeris.ca/Downloads/26%20novembre%20%202018%20au%2002%20decembre%202018%20(Quebec).pdf,26 novembre  2018 au 02 decembre 2018 (Quebec).pdf,Semaine 14,11 décembre 2018,2018
111,19 novembre  2018 au 25 novembre 2018 (Québec),https://assets.numeris.ca/Downloads/19%20novembre%20%202018%20au%2025%20novembre%202018%20(Quebec).pdf,19 novembre  2018 au 25 novembre 2018 (Quebec).pdf,Semaine 13,4 décembre 2018,2018
112,12 novembre  2018 au 18 novembre 2018 (Quebec),https://assets.numeris.ca/Downloads/12%20novembre%20%202018%20au%2018%20novembre%202018%20(Quebec).pdf,12 novembre  2018 au 18 novembre 2018 (Quebec).pdf,Semaine 12,27 novembre 2018,2018
113,05 novembre  2018 au 11 novembre 2018 (Quebec),https://assets.numeris.ca/Downloads/05%20novembre%20%202018%20au%2011%20novembre%202018%20(Quebec).pdf,05 novembre  2018 au 11 novembre 2018 (Quebec).pdf,Semaine 11,20 novembre 2018,2018
114,29 octobre  2018 au 04 novembre 2018 (Quebec),https://assets.numeris.ca/Downloads/29%20octobre%20%202018%20au%2004%20novembre%202018%20(Quebec).pdf,29 octobre  2018 au 04 novembre 2018 (Quebec).pdf,Semaine 10,13 novembre 2018,2018
115,22 octobre  2018 au 28 octobre 2018 (Quebec),https://assets.numeris.ca/Downloads/22%20octobre%20%202018%20au%2028%20octobre%202018%20(Quebec).pdf,22 octobre  2018 au 28 octobre 2018 (Quebec).pdf,Semaine 09,6 novembre 2018,2018
116,15 octobre  2018 au 21 octobre 2018 (Quebec),https://assets.numeris.ca/Downloads/15%20octobre%20%202018%20au%2021%20octobre%202018%20(Quebec).pdf,15 octobre  2018 au 21 octobre 2018 (Quebec).pdf,Semaine 08,30 octobre 2018,2018
117,08 octobre  2018 au 14 octobre 2018 (Quebec),https://assets.numeris.ca/Downloads/08%20octobre%20%202018%20au%2014%20octobre%202018%20(Quebec).pdf,08 octobre  2018 au 14 octobre 2018 (Quebec).pdf,Semaine 07,23 octobre 2018,2018
118,01 octobre  2018 au 7 octobre 2018 (Quebec),https://assets.numeris.ca/Downloads/01%20octobre%20%202018%20au%207%20octobre%202018%20(Quebec).pdf,01 octobre  2018 au 7 octobre 2018 (Quebec).pdf,Semaine 06,16 octobre 2018,2018
119,24 septembre  2018 au 30 septembre 2018 (Quebec),https://assets.numeris.ca/Downloads/24%20septembre%20%202018%20au%2030%20septembre%202018%20(Quebec).pdf,24 septembre  2018 au 30 septembre 2018 (Quebec).pdf,Semaine 05,10 octobre 2018,2018
120,17 septembre  2018 au 23 septembre 2018 (Quebec),https://assets.numeris.ca/Downloads/17%20septembre%20%202018%20au%2023%20septembre%202018%20(Quebec).pdf,17 septembre  2018 au 23 septembre 2018 (Quebec).pdf,Semaine 04,2 octobre 2018,2018
121,10 septembre  2018 au 16 septembre 2018 (Quebec),https://assets.numeris.ca/Downloads/10%20septembre%20%202018%20au%2016%20septembre%202018%20(Quebec).pdf,10 septembre  2018 au 16 septembre 2018 (Quebec).pdf,Semaine 03,25 septembre 2018,2018
122,3 septembre  2018 au 9 septembre 2018 (Quebec),https://assets.numeris.ca/Downloads/3%20septembre%20%202018%20au%209%20septembre%202018%20(Quebec).pdf,3 septembre  2018 au 9 septembre 2018 (Quebec).pdf,Semaine 02,18 septembre 2018,2018
123,27 août  2018 au 2 septembre 2018 (Quebec),https://assets.numeris.ca/Downloads/27%20ao%C3%BBt%20%202018%20au%202%20septembre%202018%20(Quebec).pdf,27 août  2018 au 2 septembre 2018 (Quebec).pdf,Semaine 01,11 septembre 2018,2018
124,20 août  2018 au 26 août 2018 (Quebec),https://assets.numeris.ca/Downloads/20%20ao%C3%BBt%20%202018%20au%2026%20ao%C3%BBt%202018%20(Quebec).pdf,20 août  2018 au 26 août 2018 (Quebec).pdf,Semaine 52,6 septembre 2018,2018
125,13 août  2018 au 19 août 2018 (Quebec),https://assets.numeris.ca/Downloads/13%20ao%C3%BBt%20%202018%20au%2019%20ao%C3%BBt%202018%20(Quebec).pdf,13 août  2018 au 19 août 2018 (Quebec).pdf,Semaine 51,28 août 2018,2018
126,06 août 2018 au 12 août 2018 (Quebec),https://assets.numeris.ca/Downloads/06%20aout%20au%2012%20aout%202018%20(Quebec).pdf,06 aout au 12 aout 2018 (Quebec).pdf,Semaine 50,21 août 2018,2018
127,30 juillet 2018 au 5 août 2018 (Quebec),https://assets.numeris.ca/Downloads/30%20juillet%202018%20au%205%20aout%202018%20(Quebec).pdf,30 juillet 2018 au 5 aout 2018 (Quebec).pdf,Semaine 49,14 août 2018,2018
128,23 juillet 2018 au 29 juillet 2018 (Quebec),https://assets.numeris.ca/Downloads/23%20juillet%202018%20au%2029%20juillet%202018%20(Quebec).pdf,23 juillet 2018 au 29 juillet 2018 (Quebec).pdf,Semaine 48,8 août 2018,2018
129,16 juillet 2018 au 22 juillet 2018 (Quebec),https://assets.numeris.ca/Downloads/16%20juillet%202018%20au%2022%20juillet%202018%20(Quebec).pdf,16 juillet 2018 au 22 juillet 2018 (Quebec).pdf,Semaine 47,31 juillet 2018,2018
130,9 juillet 2018 au 15 juillet 2018 (Quebec),https://assets.numeris.ca/Downloads/9%20juillet%202018%20au%2015%20juillet%202018%20(Quebec).pdf,9 juillet 2018 au 15 juillet 2018 (Quebec).pdf,Semaine 46,24 juillet 2018,2018
131,2 juillet 2018 au 8 juillet 2018 (Quebec),https://assets.numeris.ca/Downloads/2%20juillet%202018%20au%208%20juillet%202018%20(Quebec).pdf,2 juillet 2018 au 8 juillet 2018 (Quebec).pdf,Semaine 45,17 juillet 2018,2018
132,25 juin 2018 au 1 juillet 2018 (Quebec),https://assets.numeris.ca/Downloads/25%20juin%202018%20au%201%20juillet%202018%20(Quebec).pdf,25 juin 2018 au 1 juillet 2018 (Quebec).pdf,Semaine 44,10 juillet 2018,2018
133,18 juin 2018 au 24 juin 2018 (Québec),https://assets.numeris.ca/Downloads/18%20juin%202018%20au%2024%20juin%202018%20(Qu%C3%A9bec).pdf,18 juin 2018 au 24 juin 2018 (Québec).pdf,Semaine 43,4 juillet 2018,2018
134,11 juin 2018 au 17 juin 2018 (Québec),https://assets.numeris.ca/Downloads/11%20juin%202018%20au%2017%20juin%202018%20(Qu%C3%A9bec).pdf,11 juin 2018 au 17 juin 2018 (Québec).pdf,Semaine 42,26 juin 2018,2018
135,04 juin 2018 au 10 juin 2018 (Québec),https://assets.numeris.ca/Downloads/04%20juin%202018%20au%2010%20juin%202018%20(Qu%C3%A9bec).pdf,04 juin 2018 au 10 juin 2018 (Québec).pdf,Semaine 41,19 juin 2018,2018
136,28 mai 2018 au 3 juin 2018 (Québec),https://assets.numeris.ca/Downloads/28%20mai%202018%20au%203%20juin%202018%20(Qu%C3%A9bec).pdf,28 mai 2018 au 3 juin 2018 (Québec).pdf,Semaine 40,12 juin 2018,2018
137,21 mai 2018 au 27 mai 2018 (Québec),https://assets.numeris.ca/Downloads/21%20mai%202018%20au%2027%20mai%202018%20(Qu%C3%A9bec).pdf,21 mai 2018 au 27 mai 2018 (Québec).pdf,Semaine 39,5 juin 2018,2018
138,14 mai 2018 au 20 mai 2018 (Québec),https://assets.numeris.ca/Downloads/14%20mai%202018%20au%2020%20mai%202018%20(Qu%C3%A9bec).pdf,14 mai 2018 au 20 mai 2018 (Québec).pdf,Semaine 38,29 mai 2018,2018
139,7 mai 2018 au 13 mai 2018 (Québec),https://assets.numeris.ca/Downloads/7%20mai%202018%20au%2013%20mai%202018%20(Qu%C3%A9bec).pdf,7 mai 2018 au 13 mai 2018 (Québec).pdf,Semaine 37,23 mai 2018,2018
140,30 avril 2018 au 6 avril 2018 (Québec),https://assets.numeris.ca/Downloads/30%20avril%202018%20au%206%20avril%202018%20(Qu%C3%A9bec).pdf,30 avril 2018 au 6 avril 2018 (Québec).pdf,Semaine 36,15 mai 2018,2018
141,23 avril 2018 au 29 avril 2018 (Québec),https://assets.numeris.ca/Downloads/23%20avril%202018%20au%2029%20avril%202018%20(Qu%C3%A9bec).pdf,23 avril 2018 au 29 avril 2018 (Québec).pdf,Semaine 35,8 mai 2018,2018
142,16 avril 2018 au 22 avril 2018 (Québec),https://assets.numeris.ca/Downloads/16%20avril%202018%20au%2022%20avril%202018%20(Qu%C3%A9bec).pdf,16 avril 2018 au 22 avril 2018 (Québec).pdf,Semaine 34,1 mai 2018,2018
143,9 avril 2018 au 15 avril 2018 (Québec),https://assets.numeris.ca/Downloads/9%20avril%202018%20au%2015%20avril%202018%20(Qu%C3%A9bec).pdf,9 avril 2018 au 15 avril 2018 (Québec).pdf,Semaine 33,24 avril 2018,2018
144,2 avril 2018 au 8 avril 2018 (Québec),https://assets.numeris.ca/Downloads/2%20avril%202018%20au%208%20avril%202018%20(Qu%C3%A9bec).pdf,2 avril 2018 au 8 avril 2018 (Québec).pdf,Semaine 32,17 avril 2018,2018
145,26 mars 2018 au 1 avril 2018 (Québec),https://assets.numeris.ca/Downloads/26%20mars%202018%20au%201%20avril%202018%20(Qu%C3%A9bec).pdf,26 mars 2018 au 1 avril 2018 (Québec).pdf,Semaine 31,10 avril 2018,2018
146,19 mars 2018 au 25 mars 2018 (Québec),https://assets.numeris.ca/Downloads/19%20mars%202018%20au%2025%20mars%202018%20(Qu%C3%A9bec).pdf,19 mars 2018 au 25 mars 2018 (Québec).pdf,Semaine 30,3 avril 2018,2018
147,12 mars 2018 au 18 mars 2018 (Québec),https://assets.numeris.ca/Downloads/12%20mars%202018%20au%2018%20mars%202018%20(Qu%C3%A9bec).pdf,12 mars 2018 au 18 mars 2018 (Québec).pdf,Semaine 29,27 mars 2018,2018
148,5 mars 2018 au 11 mars 2018 (Québec),https://assets.numeris.ca/Downloads/5%20mars%202018%20au%2011%20mars%202018%20(Qu%C3%A9bec).pdf,5 mars 2018 au 11 mars 2018 (Québec).pdf,Semaine 28,20 mars 2018,2018
149,26 février 2018 au 4  mars 2018 (Québec),https://assets.numeris.ca/Downloads/26%20f%C3%A9vrier%202018%20au%204%20%20mars%202018%20(Qu%C3%A9bec).pdf,26 février 2018 au 4  mars 2018 (Québec).pdf,Semaine 27,13 mars 2018,2018
151,19 février 2018 au 25  février 2018 (Québec),https://assets.numeris.ca/Downloads/19%20f%C3%A9vrier%202018%20au%2025%20%20f%C3%A9vrier%202018%20(Qu%C3%A9bec).pdf,19 février 2018 au 25  février 2018 (Québec).pdf,Semaine 26,6 mars 2018,2018
152,12 février 2018 au 18  février 2018 (Québec),https://assets.numeris.ca/Downloads/12%20f%C3%A9vrier%202018%20au%2018%20%20f%C3%A9vrier%202018%20(Qu%C3%A9bec).pdf,12 février 2018 au 18  février 2018 (Québec).pdf,Semaine 25,27 février 2018,2018
154,5 février 2018 au 4  février 2018 (Québec),https://assets.numeris.ca/Downloads/5%20f%C3%A9vrier%202018%20au%204%20%20f%C3%A9vrier%202018%20(Qu%C3%A9bec).pdf,5 février 2018 au 4  février 2018 (Québec).pdf,Semaine 24,21 février 2018,2018
155,29 janvier 2018 au 4  février 2018 (Québec),https://assets.numeris.ca/Downloads/29%20janvier%202018%20au%204%20%20f%C3%A9vrier%202018%20(Qu%C3%A9bec).pdf,29 janvier 2018 au 4  février 2018 (Québec).pdf,Semaine 23,13 février 2018,2018
156,22 janvier 2018 au 28 janvier 2018 (Québec),https://assets.numeris.ca/Downloads/22%20janvier%202018%20au%2028%20janvier%202018%20(Qu%C3%A9bec).pdf,22 janvier 2018 au 28 janvier 2018 (Québec).pdf,Semaine 22,6 février 2018,2018
157,15 janvier 2018 au 21 janvier 2018 (Québec),https://assets.numeris.ca/Downloads/15%20janvier%202018%20au%2021%20janvier%202018%20(Qu%C3%A9bec).pdf,15 janvier 2018 au 21 janvier 2018 (Québec).pdf,Semaine 21,30 janvier 2018,2018
158,08 janvier 2018 au 14 janvier 2018 (Québec),https://assets.numeris.ca/Downloads/08%20janvier%202018%20au%2014%20janvier%202018%20(Qu%C3%A9bec).pdf,08 janvier 2018 au 14 janvier 2018 (Québec).pdf,Semaine 20,23 janvier 2018,2018
159,01 janvier 2018 au 7 janvier 2018 (Québec),https://assets.numeris.ca/Downloads/01%20janvier%202018%20au%207%20janvier%202018%20(Qu%C3%A9bec).pdf,01 janvier 2018 au 7 janvier 2018 (Québec).pdf,Semaine 19,16 janvier 2018,2018
160,25 décembre 2017 au 31 décembre 2017 (Québec),https://assets.numeris.ca/Downloads/25%20d%C3%A9cembre%202017%20au%2031%20d%C3%A9cembre%202017%20(Qu%C3%A9bec).pdf,25 décembre 2017 au 31 décembre 2017 (Québec).pdf,Semaine 18,5 janvier 2018,2017
161,18 décembre 2017 au 24 décembre 2017 (Québec),https://assets.numeris.ca/Downloads/18%20d%C3%A9cembre%202017%20au%2024%20d%C3%A9cembre%202017%20(Qu%C3%A9bec).pdf,18 décembre 2017 au 24 décembre 2017 (Québec).pdf,Semaine 17,3 janvier 2018,2017
162,11 décembre 2017 au 17 décembre 2017 (Québec),https://assets.numeris.ca/Downloads/11%20d%C3%A9cembre%202017%20au%2017%20d%C3%A9cembre%202017%20(Qu%C3%A9bec).pdf,11 décembre 2017 au 17 décembre 2017 (Québec).pdf,Semaine 16,28 décembre 2017,2017
163,4 décembre 2017 au 10 décembre 2017 (Québec),https://assets.numeris.ca/Downloads/4%20d%C3%A9cembre%202017%20au%2010%20d%C3%A9cembre%202017%20(Qu%C3%A9bec).pdf,4 décembre 2017 au 10 décembre 2017 (Québec).pdf,Semaine 15,19 décembre 2017,2017
164,27 novembre  2017 au 3 décembre 2017,https://assets.numeris.ca/Downloads/27%20novembre%20%202017%20au%203%20d%C3%A9cembre%202017%20(Qu%C3%A9bec).pdf,27 novembre  2017 au 3 décembre 2017 (Québec).pdf,Semaine 14,12 décembre 2017,2017
165,20 novembre  2017 au 26 novembre 2017 (Québec),https://assets.numeris.ca/Downloads/20%20novembre%20%202017%20au%2026%20novembre%202017%20(Qu%C3%A9bec).pdf,20 novembre  2017 au 26 novembre 2017 (Québec).pdf,Semaine 13,5 décembre 2017,2017
166,13 novembre 2017 au 19 novembre 2017  (Québec),https://assets.numeris.ca/Downloads/13%20novembre%20%202017%20au%2019%20novembre%202017%20(Qu%C3%A9bec).pdf,13 novembre  2017 au 19 novembre 2017 (Québec).pdf,Semaine 12,28 novembre 2017,2017
167,6 novembre  2017 au 12 novembre 2017 (Québec),https://assets.numeris.ca/Downloads/6%20novembre%20%202017%20au%2012%20novembre%202017%20(Qu%C3%A9bec).pdf,6 novembre  2017 au 12 novembre 2017 (Québec).pdf,Semaine 11,21 novembre 2017,2017
168,30 octobre  2017 au 05 novembre 2017 (Québec),https://assets.numeris.ca/Downloads/30%20octobre%20%202017%20au%2005%20novembre%202017%20(Qu%C3%A9bec).pdf,30 octobre  2017 au 05 novembre 2017 (Québec).pdf,Semaine 10,14 novembre 2017,2017
169,23 octobre  2017 au 29 octobre 2017 (Québec),https://assets.numeris.ca/Downloads/23%20octobre%20%202017%20au%2029%20octobre%202017%20(Qu%C3%A9bec).pdf,23 octobre  2017 au 29 octobre 2017 (Québec).pdf,Semaine 09,7 novembre 2017,2017
170,16 octobre  2017 au 22 octobre 2017 (Québec),https://assets.numeris.ca/Downloads/16%20octobre%20%202017%20au%2022%20octobre%202017%20(Qu%C3%A9bec).pdf,16 octobre  2017 au 22 octobre 2017 (Québec).pdf,Semaine 08,31 octobre 2017,2017
171,9 octobre  2017 au 15 octobre 2017 (Québec),https://assets.numeris.ca/Downloads/9%20octobre%20%202017%20au%2015%20octobre%202017%20(Qu%C3%A9bec).pdf,9 octobre  2017 au 15 octobre 2017 (Québec).pdf,Semaine 07,24 octobre 2017,2017
172,2 octobre  2017 au 8 octobre 2017 (Québec),https://assets.numeris.ca/Downloads/2%20octobre%20%202017%20au%208%20octobre%202017%20(Qu%C3%A9bec).pdf,2 octobre  2017 au 8 octobre 2017 (Québec).pdf,Semaine 06,17 octobre 2017,2017
173,25 septembre  2017 au 01 octobre 2017 (Québec),https://assets.numeris.ca/Downloads/25%20septembre%20%202017%20au%201%20octobre%202017%20(Qu%C3%A9bec).pdf,25 septembre  2017 au 1 octobre 2017 (Québec).pdf,Semaine 05,13 octobre 2017,2017
174,18 septembre  2017 au 24 septembre 2017 (Québec),https://assets.numeris.ca/Downloads/18%20septembre%20%202017%20au%2024%20septembre%202017%20(Qu%C3%A9bec).pdf,18 septembre  2017 au 24 septembre 2017 (Québec).pdf,Semaine 04,3 octobre 2017,2017
175,11 septembre  2017 au 17 septembre 2017 (Québec),https://assets.numeris.ca/Downloads/11%20septembre%20%202017%20au%2017%20septembre%202017%20(Qu%C3%A9bec).pdf,11 septembre  2017 au 17 septembre 2017 (Québec).pdf,Semaine 03,26 septembre 2017,2017
176,4 septembre  2017 au 10 septembre 2017 (Québec),https://assets.numeris.ca/Downloads/4%20septembre%20%202017%20au%2010%20septembre%202017%20(Qu%C3%A9bec).pdf,4 septembre  2017 au 10 septembre 2017 (Québec).pdf,Semaine 02,19 septembre 2017,2017
177,28 août 2017 au 3 septembre 2017 (Québec),https://assets.numeris.ca/Downloads/28%20ao%C3%BBt%202017%20au%203%20septembre%202017%20(Qu%C3%A9bec).pdf,28 août 2017 au 3 septembre 2017 (Québec).pdf,Semaine 01,12 septembre 2017,2017
178,21 août 2017 au 27 août 2017 (Québec),https://assets.numeris.ca/Downloads/21%20ao%C3%BBt%202017%20au%2027%20ao%C3%BBt%202017%20(Qu%C3%A9bec).pdf,21 août 2017 au 27 août 2017 (Québec).pdf,Semaine 52,7 septembre 2017,2017
179,14 août 2017 au 20 août 2017 (Québec),https://assets.numeris.ca/Downloads/14%20ao%C3%BBt%202017%20au%2020%20ao%C3%BBt%202017%20(Qu%C3%A9bec).pdf,14 août 2017 au 20 août 2017 (Québec).pdf,Semaine 51,29 août 2017,2017
180,7 août 2017 au 13 août 2017 (Québec),https://assets.numeris.ca/Downloads/7%20ao%C3%BBt%202017%20au%2013%20ao%C3%BBt%202017%20(Qu%C3%A9bec).pdf,7 août 2017 au 13 août 2017 (Québec).pdf,Semaine 50,22 août 2017,2017
181,31 juillet 2017 au 6 août 2017 (Quebec),https://assets.numeris.ca/Downloads/31%20juillet%202017%20au%206%20ao%C3%BBt%202017%20(Quebec).pdf,31 juillet 2017 au 6 août 2017 (Quebec).pdf,Semaine 49,15 août 2017,2017
182,24  juillet 2017 au 30 juillet 2017 (Quebec),https://assets.numeris.ca/Downloads/24%20%20juillet%202017%20au%2030%20juillet%202017%20(Quebec).pdf,24  juillet 2017 au 30 juillet 2017 (Quebec).pdf,Semaine 48,9 août 2017,2017
183,17  juillet 2017 au 23 juillet 2017 (Quebec),https://assets.numeris.ca/Downloads/17%20%20juillet%202017%20au%2023%20juillet%202017%20(Quebec).pdf,17  juillet 2017 au 23 juillet 2017 (Quebec).pdf,Semaine 47,1 août 2017,2017
184,10  juillet 2017 au 16 juillet 2017 (Quebec),https://assets.numeris.ca/Downloads/10%20%20juillet%202017%20au%2016%20juillet%202017%20(Quebec).pdf,10  juillet 2017 au 16 juillet 2017 (Quebec).pdf,Semaine 46,25 juillet 2017,2017
185,3  juillet 2017 au 9 juillet 2017 (Quebec),https://assets.numeris.ca/Downloads/3%20%20juillet%202017%20au%209%20juillet%202017%20(Quebec).pdf,3  juillet 2017 au 9 juillet 2017 (Quebec).pdf,Semaine 45,18 juillet 2017,2017
186,26  juin 2017 au 2 juillet 2017 (Quebec),https://assets.numeris.ca/Downloads/26%20%20juin%202017%20au%202%20juillet%202017%20(Quebec).pdf,26  juin 2017 au 2 juillet 2017 (Quebec).pdf,Semaine 44,11 juillet 2017,2017
187,19 juin 2017 au 25 juin 2017 (Quebec),https://assets.numeris.ca/Downloads/19%20juin%202017%20au%2025%20juin%202017%20(Quebec).pdf,19 juin 2017 au 25 juin 2017 (Quebec).pdf,Semaine 43,5 juillet 2017,2017
188,12 juin 2017 au 18 juin 2017 (Quebec),https://assets.numeris.ca/Downloads/12%20juin%202017%20au%2018%20juin%202017%20(Quebec).pdf,12 juin 2017 au 18 juin 2017 (Quebec).pdf,Semaine 42,27 juin 2017,2017
189,5 juin 2017 au 11 juin 2017 (Quebec),https://assets.numeris.ca/Downloads/5%20juin%202017%20au%2011%20juin%202017%20(Quebec).pdf,5 juin 2017 au 11 juin 2017 (Quebec).pdf,Semaine 41,20 juin 2017,2017
190,29 mai 2017 au 4 juin 2017 (Quebec),https://assets.numeris.ca/Downloads/29%20mai%202017%20au%204%20juin%202017%20(Quebec).pdf,29 mai 2017 au 4 juin 2017 (Quebec).pdf,Semaine 40,13 juin 2017,2017
191,22 mai 2017 au 28 mai 2017 (Quebec),https://assets.numeris.ca/Downloads/22%20mai%202017%20au%2028%20mai%202017%20(Quebec).pdf,22 mai 2017 au 28 mai 2017 (Quebec).pdf,Semaine 39,6 juin 2017,2017
192,15 mai 2017 au 21 mai 2017 (Quebec),https://assets.numeris.ca/Downloads/15%20mai%202017%20au%2021%20mai%202017%20(Quebec).pdf,15 mai 2017 au 21 mai 2017 (Quebec).pdf,Semaine 38,30 mai 2017,2017
193,8 mai 2017 au 14 mai 2017 (Quebec),https://assets.numeris.ca/Downloads/8%20mai%202017%20au%2014%20mai%202017%20(Quebec).pdf,8 mai 2017 au 14 mai 2017 (Quebec).pdf,Semaine 37,24 mai 2017,2017
194,1 mai 2017 au 7 mai 2017 (Quebec),https://assets.numeris.ca/Downloads/1%20mai%202017%20au%207%20mai%202017%20(Quebec).pdf,1 mai 2017 au 7 mai 2017 (Quebec).pdf,Semaine 36,16 mai 2017,2017
195,24 avril 2017 au 30 avril 2017 (Quebec),https://assets.numeris.ca/Downloads/24%20avril%202017%20au%2030%20avril%202017%20(Quebec).pdf,24 avril 2017 au 30 avril 2017 (Quebec).pdf,Semaine 35,10 mai 2017,2017
196,17 avril 2017 au 23 avril 2017 (Quebec),https://assets.numeris.ca/Downloads/17%20avril%202017%20au%2023%20avril%202017%20(Quebec).pdf,17 avril 2017 au 23 avril 2017 (Quebec).pdf,Semaine 34,3 mai 2017,2017
197,10 avril 2017 au 16 avril 2017 (Quebec),https://assets.numeris.ca/Downloads/10%20avril%202017%20au%2016%20avril%202017%20(Quebec).pdf,10 avril 2017 au 16 avril 2017 (Quebec).pdf,Semaine 33,25 avril 2017,2017
198,3 avril 2017 au 9 avril 2017 (Quebec),https://assets.numeris.ca/Downloads/3%20mars%202017%20au%209%20avril%202017%20(Quebec).pdf,3 mars 2017 au 9 avril 2017 (Quebec).pdf,Semaine 32,18 avril 2017,2017
199,27 mars 2017 au 2 avril 2017 (Quebec),https://assets.numeris.ca/Downloads/27%20mars%202017%20au%202%20avril%202017%20(Quebec).pdf,27 mars 2017 au 2 avril 2017 (Quebec).pdf,Semaine 31,11 avril 2017,2017
200,20 mars 2017 au 26 mars 2017 (Quebec),https://assets.numeris.ca/Downloads/20%20mars%202017%20au%2026%20mars%202017%20(Quebec).pdf,20 mars 2017 au 26 mars 2017 (Quebec).pdf,Semaine 30,4 avril 2017,2017
201,13 mars 2017 au 19 mars 2017 (Quebec),https://assets.numeris.ca/Downloads/13%20mars%202017%20au%2019%20mars%202017%20(Quebec).pdf,13 mars 2017 au 19 mars 2017 (Quebec).pdf,Semaine 29,28 mars 2017,2017
202,6 mars 2017 au 12 mars 2017 (Quebec),https://assets.numeris.ca/Downloads/6%20mars%202017%20au%2012%20mars%202017%20(Quebec).pdf,6 mars 2017 au 12 mars 2017 (Quebec).pdf,Semaine 28,21 mars 2017,2017
203,27 février 2017 au 5 mars 2017 (Quebec),https://assets.numeris.ca/Downloads/27%20f%C3%A9vrier%202017%20au%205%20mars%202017%20(Quebec).pdf,27 février 2017 au 5 mars 2017 (Quebec).pdf,Semaine 27,14 mars 2017,2017
204,20 février 2017 au 26 février 2017 (Quebec),https://assets.numeris.ca/Downloads/20%20f%C3%A9vrier%202017%20au%2026%20f%C3%A9vrier%202017%20(Quebec).pdf,20 février 2017 au 26 février 2017 (Quebec).pdf,Semaine 26,7 mars 2017,2017
205,13 février 2017 au 19 février 2017 (Quebec),https://assets.numeris.ca/Downloads/13%20f%C3%A9vrier%202017%20au%2019%20f%C3%A9vrier%202017%20(Quebec).pdf,13 février 2017 au 19 février 2017 (Quebec).pdf,Semaine 25,28 février 2017,2017
206,6 février 2017 au 12 février 2017 (Quebec),https://assets.numeris.ca/Downloads/6%20f%C3%A9vrier%202017%20au%2012%20f%C3%A9vrier%202017%20(Quebec).pdf,6 février 2017 au 12 février 2017 (Quebec).pdf,Semaine 24,22 février 2017,2017
207,30 janvier 2017 au 5 février2017 (Quebec),https://assets.numeris.ca/Downloads/30%20janvier%202017%20au%205%20f%C3%A9vrier2017%20(Quebec).pdf,30 janvier 2017 au 5 février2017 (Quebec).pdf,Semaine 23,15 février 2017,2017
208,23 janvier 2017 au 29 janvier 2017 (Quebec),https://assets.numeris.ca/Downloads/23%20janvier%202017%20au%2029%20janvier%202017%20(Quebec).pdf,23 janvier 2017 au 29 janvier 2017 (Quebec).pdf,Semaine 22,7 février 2017,2017
209,15 janvier 2017 au 22 janvier 2017 (Quebec),https://assets.numeris.ca/Downloads/15%20janvier%202017%20au%2022%20janvier%202017%20(Quebec).pdf,15 janvier 2017 au 22 janvier 2017 (Quebec).pdf,Semaine 21,31 janvier 2017,2017
210,09 janvier 2017 au 15 janvier 2017 (Quebec),https://assets.numeris.ca/Downloads/09%20janvier%202017%20au%2015%20janvier%202017%20(Quebec).pdf,09 janvier 2017 au 15 janvier 2017 (Quebec).pdf,Semaine 20,24 janvier 2017,2017
211,02 janvier 2017 au 08 janvier 2017 (Quebec),https://assets.numeris.ca/Downloads/02%20janvier%202017%20au%2008%20janvier%202017%20(Quebec).pdf,02 janvier 2017 au 08 janvier 2017 (Quebec).pdf,Semaine 19,17 janvier 2017,2017
212,26 decembre 2016 au 01 janvier 2017 (Quebec),https://assets.numeris.ca/Downloads/26%20decembre%202016%20au%2001%20janvier%202017%20(Quebec).pdf,26 decembre 2016 au 01 janvier 2017 (Quebec).pdf,Semaine 18,10 janvier 2017,2016
213,19 decembre 2016 au 25 decembre 2016 (Quebec),https://assets.numeris.ca/Downloads/19%20decembre%202016%20au%2025%20decembre%202016%20(Quebec).pdf,19 decembre 2016 au 25 decembre 2016 (Quebec).pdf,Semaine 17,4 janvier 2017,2016
